RowID,Letter,Level,Term,See,SeeAlso,NonEssModif,Code
4104,C,2,powered,,,,
4105,C,3,garden cultivator,,,,W29.3
4106,C,3,"household appliance, implement, or machine",,,,W29.8
4107,C,3,saw,,,(industrial),W31.2
4108,C,4,hand,,,,W29.8
4109,C,2,printing machine,,,,W31.89
4110,C,2,psittacine bird,,,,W61.29
4111,C,3,bite,,,,W61.21
4112,C,3,macaw,"Contact, with, macaw",,,
4113,C,3,parrot,"Contact, with, parrot",,,
4114,C,3,strike,,,,W61.22
4115,C,2,pulley,,,(block) (transmission),W24.0
4116,C,3,agricultural operations,,,,W30.89
4117,C,2,raccoon,,,,W55.59
4118,C,3,bite,,,,W55.51
4119,C,3,strike,,,,W55.52
4120,C,2,radial-saw,,,(industrial),W31.2
4121,C,2,radiator,,,(hot),X16
4122,C,2,rake,,,,W27.1
4123,C,2,rattlesnake,,,,X58
4124,C,2,reaper,,,,W30.0
4125,C,2,reptile,,,,W59.89
4126,C,3,lizard,"Contact, with, lizard",,,
4127,C,3,snake,"Contact, with, snake",,,
4128,C,3,specified NEC,,,,W59.89
4129,C,4,bite,,,,W59.81
4130,C,4,crushing,,,,W59.83
4131,C,4,strike,,,,W59.82
4132,C,3,turtle,"Contact, with, turtle",,,
4133,C,2,rivet gun,,,(powered),W29.4
4134,C,2,road scraper,"Accident, transport, construction vehicle",,,
4135,C,2,rodent,,,(feces) (urine),W53.89
4136,C,3,bite,,,,W53.81
4137,C,3,mouse,,,,W53.09
4138,C,4,bite,,,,W53.01
4139,C,3,rat,,,,W53.19
4140,C,4,bite,,,,W53.11
4141,C,3,specified NEC,,,,W53.89
4142,C,4,bite,,,,W53.81
4143,C,3,squirrel,,,,W53.29
4144,C,4,bite,,,,W53.21
4145,C,2,roller coaster,,,,W31.81
4146,C,2,rope  NEC,,,,W24.0
4147,C,3,agricultural operations,,,,W30.89
4148,C,2,saliva,"Contact, with, by type of animal",,,
4149,C,2,sander,,,,W29.8
4150,C,3,industrial,,,,W31.2
4151,C,2,saucepan,,,(hot) (glass) (metal),X15.3
4152,C,2,saw,,,,W27.0
4153,C,3,band,,,(industrial),W31.2
4154,C,3,bench,,,(industrial),W31.2
4155,C,3,chain,,,,W29.3
4156,C,3,hand,,,,W27.0
4157,C,2,"sawing machine, metal",,,,W31.1
4158,C,2,scissors,,,,W27.2
4159,C,2,scorpion,,,,X58
4160,C,2,screwdriver,,,,W27.0
4161,C,3,powered,,,,W29.8
4162,C,2,sea,,,,
4163,C,3,"anemone, cucumber or urchin",,,(spine),X58
4164,C,3,lion,,,,W56.19
4165,C,4,bite,,,,W56.11
4166,C,4,strike,,,,W56.12
4167,C,2,serpent,"Contact, with, snake, by type",,,
4168,C,2,sewing-machine,,,(electric) (powered),W29.2
4169,C,3,not powered,,,,W27.8
4170,C,2,shaft,,,(hoist) (lift) (transmission),W24.0
4171,C,3,agricultural,,,,W30.89
4172,C,2,shark,,,,W56.49
4173,C,3,bite,,,,W56.41
4174,C,3,strike,,,,W56.42
4175,C,2,sharp object,,,(s),W26.9
4176,C,3,specified NEC,,,,W26.8
4177,C,2,shears,,,(hand),W27.2
4178,C,3,powered,,,(industrial),W31.1
4179,C,4,domestic,,,,W29.2
4180,C,2,sheep,,,,W55.39
4181,C,3,bite,,,,W55.31
4182,C,3,strike,,,,W55.32
4183,C,2,shovel,,,,W27.8
4184,C,3,steam,"Accident, transport, construction vehicle",,,
4185,C,2,snake,,,(nonvenomous),W59.19
4186,C,3,bite,,,,W59.11
4187,C,3,crushing,,,,W59.13
4188,C,3,strike,,,,W59.12
4189,C,2,spade,,,,W27.1
4190,C,2,spider,,,(venomous),X58
4191,C,2,spin-drier,,,,W29.2
4192,C,2,spinning machine,,,,W31.89
4193,C,2,splinter,,,,W45.8
4194,C,2,sports equipment,,,,W21.9
4195,C,2,staple gun,,,(powered),W29.8
4196,C,2,steam,,,,X13.1
4197,C,3,engine,,,,W31.3
4198,C,3,inhalation,,,,X13.0
4199,C,3,pipe,,,,X16
4200,C,3,shovel,,,,W31.89
4201,C,2,stove,,,(hot) (kitchen),X15.0
4202,C,2,"substance, hot NEC",,,,X19
4203,C,3,molten,,,(metal),X18
4204,C,2,sword,,,,W26.1
4205,C,3,assault,,,,X99.2
4206,C,3,stated as undetermined whether accidental or intentional,,,,Y28.2
4207,C,3,suicide,,,(attempt),X78.2
4208,C,2,tarantula,,,,X58
4209,C,2,thresher,,,,W30.0
4210,C,2,tin can lid,,,,W26.8
4211,C,2,toad,,,,W62.1
4212,C,2,toaster,,,(hot),X15.1
4213,C,2,tool,,,,W27.8
4214,C,3,hand,,,(not powered),W27.8
4215,C,4,auger,,,,W27.0
4216,C,4,axe,,,,W27.0
4217,C,4,can opener,,,,W27.4
4218,C,4,chisel,,,,W27.0
4219,C,4,fork,,,,W27.4
4220,C,4,garden,,,,W27.1
4221,C,4,handsaw,,,,W27.0
4222,C,4,hoe,,,,W27.1
4223,C,4,ice-pick,,,,W27.4
4224,C,4,kitchen utensil,,,,W27.4
4225,C,4,manual,,,,
4226,C,5,lawn mower,,,,W27.1
4227,C,5,sewing machine,,,,W27.8
4228,C,4,meat grinder,,,,W27.4
4229,C,4,needle,,,(sewing),W27.3
4230,C,5,hypodermic,,,,W46.0
4231,C,6,contaminated,,,,W46.1
4232,C,4,paper cutter,,,,W27.5
4233,C,4,pitchfork,,,,W27.1
4234,C,4,rake,,,,W27.1
4235,C,4,scissors,,,,W27.2
4236,C,4,screwdriver,,,,W27.0
4237,C,4,specified NEC,,,,W27.8
4238,C,4,workbench,,,,W27.0
4239,C,3,hot,,,,X17
4240,C,3,powered,,,,W29.8
4241,C,4,blender,,,,W29.0
4242,C,5,commercial,,,,W31.82
4243,C,4,can opener,,,,W29.0
4244,C,5,commercial,,,,W31.82
4245,C,4,chainsaw,,,,W29.3
4246,C,4,clothes dryer,,,,W29.2
4247,C,5,commercial,,,,W31.82
4248,C,4,dishwasher,,,,W29.2
4249,C,5,commercial,,,,W31.82
4250,C,4,edger,,,,W29.3
4251,C,4,electric fan,,,,W29.2
4252,C,5,commercial,,,,W31.82
4253,C,4,electric knife,,,,W29.1
4254,C,4,food processor,,,,W29.0
4255,C,5,commercial,,,,W31.82
4256,C,4,garbage disposal,,,,W29.0
4257,C,5,commercial,,,,W31.82
4258,C,4,garden tool,,,,W29.3
4259,C,4,hedge trimmer,,,,W29.3
4260,C,4,ice maker,,,,W29.0
4261,C,5,commercial,,,,W31.82
4262,C,4,kitchen appliance,,,,W29.0
4263,C,5,commercial,,,,W31.82
4264,C,4,lawn mower,,,,W28
4265,C,4,meat grinder,,,,W29.0
4266,C,5,commercial,,,,W31.82
4267,C,4,mixer,,,,W29.0
4268,C,5,commercial,,,,W31.82
4269,C,4,rototiller,,,,W29.3
4270,C,4,sewing machine,,,,W29.2
4271,C,5,commercial,,,,W31.82
4272,C,4,washing machine,,,,W29.2
4273,C,5,commercial,,,,W31.82
4274,C,2,transmission device,,,"(belt, cable, chain, gear, pinion, shaft)",W24.1
4275,C,3,agricultural operations,,,,W30.89
4276,C,2,turbine,,,(gas) (water-driven),W31.3
4277,C,2,turkey,,,,W61.49
4278,C,3,peck,,,,W61.43
4279,C,3,strike,,,,W61.42
4280,C,2,turtle,,,(nonvenomous),W59.29
4281,C,3,bite,,,,W59.21
4282,C,3,strike,,,,W59.22
4283,C,3,terrestrial,,,,W59.89
4284,C,4,bite,,,,W59.81
4285,C,4,crushing,,,,W59.83
4286,C,4,strike,,,,W59.82
4287,C,2,under-cutter,,,,W31.0
4288,C,2,urine,"Contact, with, by type of animal",,,
4289,C,2,vehicle,,,,
4290,C,3,agricultural use,"Accident, transport, agricultural vehicle",,(transport),
4291,C,4,not on public highway,,,,W30.81
4292,C,3,industrial use,"Accident, transport, industrial vehicle",,(transport),
4293,C,4,not on public highway,,,,W31.83
4294,C,3,off-road use,"Accident, transport, all-terrain or off-road vehicle",,(transport),
4295,C,4,not on public highway,,,,W31.83
4296,C,3,special construction use,"Accident, transport, construction vehicle",,(transport),
4297,C,4,not on public highway,,,,W31.83
4298,C,2,venomous,,,,
4299,C,3,animal,,,,X58
4300,C,3,arthropods,,,,X58
4301,C,3,lizard,,,,X58
4302,C,3,marine animal NEC,,,,X58
4303,C,3,marine plant NEC,,,,X58
4304,C,3,millipedes,,,(tropical),X58
4305,C,3,plant,,,(s),X58
4306,C,3,snake,,,,X58
4307,C,3,spider,,,,X58
4308,C,2,viper,,,,X58
4309,C,2,washing-machine,,,(powered),W29.2
4310,C,2,wasp,,,,X58
4311,C,2,weaving-machine,,,,W31.89
4312,C,2,winch,,,,W24.0
4313,C,3,agricultural operations,,,,W30.89
4314,C,2,wire  NEC,,,,W24.0
4315,C,3,agricultural operations,,,,W30.89
4316,C,2,wood slivers,,,,W45.8
4317,C,2,yellow jacket,,,,X58
4318,C,2,zebra,"Contact, with, hoof stock NEC",,,
4319,C,1,pressure,,,,X50.9
4320,C,1,stress,,,,X50.9
4321,C,0,Coup de soleil,,,,X32
4322,C,0,Crash,,,,
4323,C,1,aircraft,,,(in transit) (powered),V95.9
4324,C,2,balloon,,,,V96.01
4325,C,2,fixed wing NEC,,,(private),V95.21
4326,C,3,commercial,,,,V95.31
4327,C,2,glider,,,,V96.21
4328,C,3,hang,,,,V96.11
4329,C,3,powered,,,,V95.11
4330,C,2,helicopter,,,,V95.01
4331,C,2,in war operations,"War operations, destruction of aircraft",,,
4332,C,2,microlight,,,,V95.11
4333,C,2,nonpowered,,,,V96.9
4334,C,3,specified NEC,,,,V96.8
4335,C,2,powered NEC,,,,V95.8
4336,C,2,stated as,,,,
4337,C,3,homicide,,,(attempt),Y08.81
4338,C,3,suicide,,,(attempt),X83.0
4339,C,2,ultralight,,,,V95.11
4340,C,1,spacecraft,,,,V95.41
4341,C,1,transport vehicle NEC,,"Accident, transport",,V89.9
4342,C,2,homicide,,,(attempt),Y03.8
4343,C,2,motor NEC,,,(traffic),V89.2
4344,C,3,homicide,,,(attempt),Y03.8
4345,C,3,suicide,"Suicide, collision",,(attempt),
4346,C,0,Cruelty,,,(mental) (physical) (sexual),X58
4347,C,0,Crushed,,,(accidentally),X58
4348,C,1,between objects,,,(moving) (stationary and moving),W23.0
4349,C,2,stationary,,,,W23.1
4350,C,1,by,,,,
4351,C,2,alligator,,,,W58.03
4352,C,2,avalanche NEC,Landslide,,,
4353,C,2,cave-in,,,,W20.0
4354,C,3,caused by cataclysmic earth surface movement,Landslide,,,
4355,C,2,crocodile,,,,W58.13
4356,C,2,crowd or human stampede,,,,W52
4357,C,2,falling,,,,
4358,C,3,aircraft,,,,V97.39
4359,C,4,in war operations,"War operations, destruction of aircraft",,,
4360,C,3,"earth, material",,,,W20.0
4361,C,4,caused by cataclysmic earth surface movement,Landslide,,,
4362,C,3,object NEC,,,,W20.8
4363,C,2,landslide NEC,Landslide,,,
4364,C,2,lizard,,,(nonvenomous),W59.09
4365,C,2,machinery,"Contact, with, by type of machine",,,
4366,C,2,reptile NEC,,,,W59.89
4367,C,2,snake,,,(nonvenomous),W59.13
4368,C,1,in,,,,
4369,C,2,machinery,"Contact, with, by type of machine",,,
4370,C,0,"Cut, cutting",,"Contact, with, by object or machine",(any part of body) (accidental),
4371,C,1,during medical or surgical treatment as misadventure,"Index to Diseases and Injuries, Complications",,,
4372,C,1,homicide,"Assault, cutting or piercing instrument",,(attempt),
4373,C,1,inflicted by other person,"Assault, cutting or piercing instrument",,,
4374,C,1,legal,,,,
4375,C,2,execution,"Legal, intervention",,,
4376,C,2,intervention,"Legal, intervention, sharp object",,,
4377,C,1,machine NEC,,"Contact, with, by type of machine",,W31.9
4378,C,1,self-inflicted,"Suicide, cutting or piercing instrument",,,
4379,C,1,suicide,"Suicide, cutting or piercing instrument",,(attempt),
4380,C,0,Cyclone,,,(any injury),X37.1
4381,D,0,Decapitation,,,(accidental circumstances),X58
4382,D,1,homicide,,,,X99.9
4383,D,1,legal execution,"Legal, intervention",,,
4384,D,0,Dehydration from lack of water,,,,X58
4385,D,0,Deprivation,,,,X58
4386,D,0,Derailment,,,(accidental),
4387,D,1,railway,,,(rolling stock) (train) (vehicle) (without antecedent collision),V81.7
4388,D,2,with antecedent collision,"Accident, transport, railway vehicle occupant",,,
4389,D,1,streetcar,,,(without antecedent collision),V82.7
4390,D,2,with antecedent collision,"Accident, transport, streetcar occupant",,,
4391,D,0,Descent,,,,
4392,D,1,parachute,,,(voluntary) (without accident to aircraft),V97.29
4393,D,2,due to accident to aircraft,"Accident, transport, aircraft",,,
4394,D,0,Desertion,,,,X58
4395,D,0,Destitution,,,,X58
4396,D,0,"Disability, late effect or sequela of injury",Sequelae,,,
4397,D,0,Discharge,,,(accidental),
4398,D,1,airgun,,,,W34.010
4399,D,2,assault,,,,X95.01
4400,D,2,homicide,,,(attempt),X95.01
4401,D,2,stated as undetermined whether accidental or intentional,,,,Y24.0
4402,D,2,suicide,,,(attempt),X74.01
4403,D,1,BB gun,"Discharge, airgun",,,
4404,D,1,firearm,,,(accidental),W34.00
4405,D,2,assault,,,,X95.9
4406,D,2,handgun,,,(pistol) (revolver),W32.0
4407,D,3,assault,,,,X93
4408,D,3,homicide,,,(attempt),X93
4409,D,3,legal intervention,"Legal, intervention, firearm, handgun",,,
4410,D,3,stated as undetermined whether accidental or intentional,,,,Y22
4411,D,3,suicide,,,(attempt),X72
4412,D,2,homicide,,,(attempt),X95.9
4413,D,2,hunting rifle,,,,W33.02
4414,D,3,assault,,,,X94.1
4415,D,3,homicide,,,(attempt),X94.1
4416,D,3,legal intervention,,,,
4417,D,4,injuring,,,,
4418,D,5,bystander,,,,Y35.032
4419,D,5,law enforcement personnel,,,,Y35.031
4420,D,5,suspect,,,,Y35.033
4421,D,5,unspecified person,,,,Y35.039
4422,D,3,stated as undetermined whether accidental or intentional,,,,Y23.1
4423,D,3,suicide,,,(attempt),X73.1
4424,D,2,larger,,,,W33.00
4425,D,3,assault,,,,X94.9
4426,D,3,homicide,,,(attempt),X94.9
4427,D,3,hunting rifle,"Discharge, firearm, hunting rifle",,,
4428,D,3,legal intervention,"Legal, intervention, firearm by type of firearm",,,
4429,D,3,machine gun,"Discharge, firearm, machine gun",,,
4430,D,3,shotgun,"Discharge, firearm, shotgun",,,
4431,D,3,specified NEC,,,,W33.09
4432,D,4,assault,,,,X94.8
4433,D,4,homicide,,,(attempt),X94.8
4434,D,4,legal intervention,,,,
4435,D,5,injuring,,,,
4436,D,6,bystander,,,,Y35.092
4437,D,6,law enforcement personnel,,,,Y35.091
4438,D,6,suspect,,,,Y35.093
4439,D,6,unspecified person,,,,Y35.099
4440,D,4,stated as undetermined whether accidental or intentional,,,,Y23.8
4441,D,4,suicide,,,(attempt),X73.8
4442,D,3,stated as undetermined whether accidental or intentional,,,,Y23.9
4443,D,3,suicide,,,(attempt),X73.9
4444,D,2,legal intervention,,,,
4445,D,3,injuring,,,,
4446,D,4,bystander,,,,Y35.002
4447,D,4,law enforcement personnel,,,,Y35.001
4448,D,4,suspect,,,,Y35.03
4449,D,4,unspecified person,,,,Y35.009
4450,D,3,using rubber bullet,,,,
4451,D,4,injuring,,,,
4452,D,5,bystander,,,,Y35.042
4453,D,5,law enforcement personnel,,,,Y35.041
4454,D,5,suspect,,,,Y35.043
4455,D,5,unspecified person,,,,Y35.049
4456,D,2,machine gun,,,,W33.03
4457,D,3,assault,,,,X94.2
4458,D,3,homicide,,,(attempt),X94.2
4459,D,3,legal intervention,"Legal, intervention, firearm, machine gun",,,
4460,D,3,stated as undetermined whether accidental or intentional,,,,Y23.3
4461,D,3,suicide,,,(attempt),X73.2
4462,D,2,pellet gun,"Discharge, airgun",,,
4463,D,2,shotgun,,,,W33.01
4464,D,3,assault,,,,X94.0
4465,D,3,homicide,,,(attempt),X94.0
4466,D,3,legal intervention,"Legal, intervention, firearm, specified NEC",,,
4467,D,3,stated as undetermined whether accidental or intentional,,,,Y23.0
4468,D,3,suicide,,,(attempt),X73.0
4469,D,2,specified NEC,,,,W34.09
4470,D,3,assault,,,,X95.8
4471,D,3,homicide,,,(attempt),X95.8
4472,D,3,legal intervention,"Legal, intervention, firearm, specified NEC",,,
4473,D,3,stated as undetermined whether accidental or intentional,,,,Y24.8
4474,D,3,suicide,,,(attempt),X74.8
4475,D,2,stated as undetermined whether accidental or intentional,,,,Y24.9
4476,D,2,suicide,,,(attempt),X74.9
4477,D,2,Very pistol,,,,W34.09
4478,D,3,assault,,,,X95.8
4479,D,3,homicide,,,(attempt),X95.8
4480,D,3,stated as undetermined whether accidental or intentional,,,,Y24.8
4481,D,3,suicide,,,(attempt),X74.8
4482,D,1,firework,,,(s),W39
4483,D,2,stated as undetermined whether accidental or intentional,,,,Y25
4484,D,1,gas-operated gun NEC,,,,W34.018
4485,D,2,airgun,"Discharge, airgun",,,
4486,D,2,assault,,,,X95.09
4487,D,2,homicide,,,(attempt),X95.09
4488,D,2,paintball gun,"Discharge, paintball gun",,,
4489,D,2,stated as undetermined whether accidental or intentional,,,,Y24.8
4490,D,2,suicide,,,(attempt),X74.09
4491,D,1,gun NEC,,"Discharge, firearm NEC",,
4492,D,2,air,"Discharge, airgun",,,
4493,D,2,BB,"Discharge, airgun",,,
4494,D,2,for single hand use,"Discharge, firearm, handgun",,,
4495,D,2,hand,"Discharge, firearm, handgun",,,
4496,D,2,machine,"Discharge, firearm, machine gun",,,
4497,D,2,other specified,"Discharge, firearm NEC",,,
4498,D,2,paintball,"Discharge, paintball gun",,,
4499,D,2,pellet,"Discharge, airgun",,,
4500,D,1,handgun,"Discharge, firearm, handgun",,,
4501,D,1,machine gun,"Discharge, firearm, machine gun",,,
4502,D,1,paintball gun,,,,W34.011
4503,D,2,assault,,,,X95.02
4504,D,2,homicide,,,(attempt),X95.02
4505,D,2,stated as undetermined whether accidental or intentional,,,,Y24.8
4506,D,2,suicide,,,(attempt),X74.02
4507,D,1,pistol,"Discharge, firearm, handgun",,,
4508,D,2,flare,"Discharge, firearm, Very pistol",,,
4509,D,2,pellet,"Discharge, airgun",,,
4510,D,2,Very,"Discharge, firearm, Very pistol",,,
4511,D,1,revolver,"Discharge, firearm, handgun",,,
4512,D,1,rifle,"Discharge, firearm, hunting rifle",,(hunting),
4513,D,1,shotgun,"Discharge, firearm, shotgun",,,
4514,D,1,spring-operated gun NEC,,,,W34.018
4515,D,2,assault,,,,X95.09
4516,D,2,homicide,,,(attempt),X95.09
4517,D,2,stated as undetermined whether accidental or intentional,,,,Y24.8
4518,D,2,suicide,,,(attempt),X74.09
4519,D,0,Disease,,,,
4520,D,1,Andes,,,,W94.11
4521,D,1,aviator's,"Air, pressure",,,
4522,D,1,range,,,,W94.11
4523,D,0,"Diver's disease, palsy, paralysis, squeeze","Air, pressure",,,
4524,D,0,Diving,"Accident, diving",,(into water),
4525,D,0,Dog bite,,,,W54.0
4526,D,0,Dragged by transport vehicle NEC,,"Accident, transport",,V09.9
4527,D,0,Drinking poison,Table of Drugs and Chemicals,,(accidental),
4528,D,0,Dropped,,,(accidentally),W04
4529,D,0,Drowning,,,(accidental),W74
4530,D,1,assault,,,,X92.9
4531,D,1,due to,,,,
4532,D,2,accident,,,(to),
4533,D,3,machinery,"Contact, with, by type of machine",,,
4534,D,3,watercraft,,,,V90.89
4535,D,4,burning,,,,V90.29
4536,D,5,powered,,,,V90.23
4537,D,6,merchant ship,,,,V90.20
4538,D,6,passenger ship,,,,V90.21
4539,D,6,fishing boat,,,,V90.22
4540,D,6,jetskis,,,,V90.23
4541,D,5,unpowered,,,,V90.28
4542,D,6,canoe,,,,V90.25
4543,D,6,inflatable,,,,V90.26
4544,D,6,kayak,,,,V90.25
4545,D,6,sailboat,,,,V90.24
4546,D,6,water skis,,,,V90.27
4547,D,4,crushed,,,,V90.39
4548,D,5,powered,,,,V90.33
4549,D,6,merchant ship,,,,V90.30
4550,D,6,passenger ship,,,,V90.31
4551,D,6,fishing boat,,,,V90.32
4552,D,6,jetskis,,,,V90.33
4553,D,5,unpowered,,,,V90.38
4554,D,6,canoe,,,,V90.35
4555,D,6,inflatable,,,,V90.36
4556,D,6,kayak,,,,V90.35
4557,D,6,sailboat,,,,V90.34
4558,D,6,water skis,,,,V90.37
4559,D,4,overturning,,,,V90.09
4560,D,5,powered,,,,V90.03
4561,D,6,merchant ship,,,,V90.00
4562,D,6,passenger ship,,,,V90.01
4563,D,6,fishing boat,,,,V90.02
4564,D,6,jetskis,,,,V90.03
4565,D,5,unpowered,,,,V90.08
4566,D,6,canoe,,,,V90.05
4567,D,6,inflatable,,,,V90.06
4568,D,6,kayak,,,,V90.05
4569,D,6,sailboat,,,,V90.04
4570,D,4,sinking,,,,V90.19
4571,D,5,powered,,,,V90.13
4572,D,6,merchant ship,,,,V90.10
4573,D,6,passenger ship,,,,V90.11
4574,D,6,fishing boat,,,,V90.12
4575,D,6,jetskis,,,,V90.13
4576,D,5,unpowered,,,,V90.18
4577,D,6,canoe,,,,V90.15
4578,D,6,inflatable,,,,V90.16
4579,D,6,kayak,,,,V90.15
4580,D,6,sailboat,,,,V90.14
4581,D,4,specified type NEC,,,,V90.89
4582,D,5,powered,,,,V90.83
4583,D,6,merchant ship,,,,V90.80
4584,D,6,passenger ship,,,,V90.81
4585,D,6,fishing boat,,,,V90.82
4586,D,6,jetskis,,,,V90.83
4587,D,5,unpowered,,,,V90.88
4588,D,6,canoe,,,,V90.85
4589,D,6,inflatable,,,,V90.86
4590,D,6,kayak,,,,V90.85
4591,D,6,sailboat,,,,V90.84
4592,D,6,water skis,,,,V90.87
4593,D,2,avalanche,Landslide,,,
4594,D,2,cataclysmic,,,,
4595,D,3,earth surface movement NEC,"Forces of nature, earth movement",,,
4596,D,3,storm,"Forces of nature, cataclysmic storm",,,
4597,D,2,cloudburst,,,,X37.8
4598,D,2,cyclone,,,,X37.1
4599,D,2,fall overboard,,,(from),V92.09
4600,D,3,powered craft,,,,V92.03
4601,D,4,ferry boat,,,,V92.01
4602,D,4,liner,,,,V92.01
4603,D,4,merchant ship,,,,V92.00
4604,D,4,passenger ship,,,,V92.01
4605,D,4,fishing boat,,,,V92.02
4606,D,4,jetskis,,,,V92.03
4607,D,3,unpowered craft,,,,V92.08
4608,D,4,canoe,,,,V92.05
4609,D,4,inflatable,,,,V92.06
4610,D,4,kayak,,,,V92.05
4611,D,4,sailboat,,,,V92.04
4612,D,4,surf-board,,,,V92.08
4613,D,4,water skis,,,,V92.07
4614,D,4,windsurfer,,,,V92.08
4615,D,3,resulting from,,,,
4616,D,4,accident to watercraft,"Drowning, due to, accident to, watercraft",,,
4617,D,4,being washed overboard,,,(from),V92.29
4618,D,5,powered craft,,,,V92.23
4619,D,6,ferry boat,,,,V92.21
4620,D,6,liner,,,,V92.21
4621,D,6,merchant ship,,,,V92.20
4622,D,6,passenger ship,,,,V92.21
4623,D,6,fishing boat,,,,V92.22
4624,D,6,jetskis,,,,V92.23
4625,D,5,unpowered craft,,,,V92.28
4626,D,6,canoe,,,,V92.25
4627,D,6,inflatable,,,,V92.26
4628,D,6,kayak,,,,V92.25
4629,D,6,sailboat,,,,V92.24
4630,D,6,surf-board,,,,V92.28
4631,D,6,water skis,,,,V92.27
4632,D,6,windsurfer,,,,V92.28
4633,D,4,motion of watercraft,,,,V92.19
4634,D,5,powered craft,,,,V92.13
4635,D,6,ferry boat,,,,V92.11
4636,D,6,liner,,,,V92.11
4637,D,6,merchant ship,,,,V92.10
4638,D,6,passenger ship,,,,V92.11
4639,D,6,fishing boat,,,,V92.12
4640,D,6,jetskis,,,,V92.13
4641,D,5,unpowered craft,,,,
4642,D,6,canoe,,,,V92.15
4643,D,6,inflatable,,,,V92.16
4644,D,6,kayak,,,,V92.15
4645,D,6,sailboat,,,,V92.14
4646,D,2,hurricane,,,,X37.0
4647,D,2,jumping into water from watercraft,,"Drowning, due to, accident to, watercraft",(involved in accident),
4648,D,3,without accident to or on watercraft,,,,W16.711
4649,D,2,tidal wave NEC,"Forces of nature, tidal wave",,,
4650,D,2,torrential rain,,,,X37.8
4651,D,1,following,,,,
4652,D,2,fall,,,,
4653,D,3,into,,,,
4654,D,4,bathtub,,,,W16.211
4655,D,4,bucket,,,,W16.221
4656,D,4,fountain,"Drowning, following, fall, into, water, specified NEC",,,
4657,D,4,quarry,"Drowning, following, fall, into, water, specified NEC",,,
4658,D,4,reservoir,"Drowning, following, fall, into, water, specified NEC",,,
4659,D,4,swimming-pool,,,,W16.011
4660,D,5,striking,,,,
4661,D,6,bottom,,,,W16.021
4662,D,6,wall,,,,W16.031
4663,D,5,stated as undetermined whether accidental or intentional,,,,Y21.3
4664,D,5,suicide,,,(attempt),X71.2
4665,D,4,water NOS,,,,W16.41
4666,D,5,natural,,,(lake) (open sea) (river) (stream) (pond),W16.111
4667,D,6,striking,,,,
4668,D,7,bottom,,,,W16.121
4669,D,7,side,,,,W16.131
4670,D,5,specified NEC,,,,W16.311
4671,D,6,striking,,,,
4672,D,7,bottom,,,,W16.321
4673,D,7,wall,,,,W16.331
4674,D,3,overboard NEC,"Drowning, due to,  fall overboard",,,
4675,D,2,jump or dive,,,,
4676,D,3,from boat,,,,W16.711
4677,D,4,striking bottom,,,,W16.721
4678,D,3,into,,,,
4679,D,4,fountain,"Drowning, following, jump or dive, into, water, specified NEC",,,
4680,D,4,quarry,"Drowning, following, jump or dive, into, water, specified NEC",,,
4681,D,4,reservoir,"Drowning, following, jump or dive, into, water, specified NEC",,,
4682,D,4,swimming-pool,,,,W16.511
4683,D,5,striking,,,,
4684,D,6,bottom,,,,W16.521
4685,D,6,wall,,,,W16.531
4686,D,5,suicide,,,(attempt),X71.2
4687,D,4,water NOS,,,,W16.91
4688,D,5,natural,,,(lake) (open sea) (river) (stream) (pond),W16.611
4689,D,5,specified NEC,,,,W16.811
4690,D,6,striking,,,,
4691,D,7,bottom,,,,W16.821
4692,D,7,wall,,,,W16.831
4693,D,5,striking bottom,,,,W16.621
4694,D,1,homicide,,,(attempt),X92.9
4695,D,1,in,,,,
4696,D,2,bathtub,,,(accidental),W65
4697,D,3,assault,,,,X92.0
4698,D,3,following fall,,,,W16.211
4699,D,4,stated as undetermined whether accidental or intentional,,,,Y21.1
4700,D,3,stated as undetermined whether accidental or intentional,,,,Y21.0
4701,D,3,suicide,,,(attempt),X71.0
4702,D,2,lake,"Drowning, in, natural water",,,
4703,D,2,natural water,,,(lake) (open sea) (river) (stream) (pond),W69
4704,D,3,assault,,,,X92.3
4705,D,3,following,,,,
4706,D,4,dive or jump,,,,W16.611
4707,D,5,striking bottom,,,,W16.621
4708,D,4,fall,,,,W16.111
4709,D,5,striking,,,,
4710,D,6,bottom,,,,W16.121
4711,D,6,side,,,,W16.131
4712,D,3,stated as undetermined whether accidental or intentional,,,,Y21.4
4713,D,3,suicide,,,(attempt),X71.3
4714,D,2,quarry,"Drowning, in, specified place NEC",,,
4715,D,2,quenching tank,"Drowning, in, specified place NEC",,,
4716,D,2,reservoir,"Drowning, in, specified place NEC",,,
4717,D,2,river,"Drowning, in, natural water",,,
4718,D,2,sea,"Drowning, in, natural water",,,
4719,D,2,specified place NEC,,,,W73
4720,D,3,assault,,,,X92.8
4721,D,3,following,,,,
4722,D,4,dive or jump,,,,W16.811
4723,D,5,striking,,,,
4724,D,6,bottom,,,,W16.821
4725,D,6,wall,,,,W16.831
4726,D,4,fall,,,,W16.311
4727,D,5,striking,,,,
4728,D,6,bottom,,,,W16.321
4729,D,6,wall,,,,W16.331
4730,D,3,stated as undetermined whether accidental or intentional,,,,Y21.8
4731,D,3,suicide,,,(attempt),X71.8
4732,D,2,stream,"Drowning, in, natural water",,,
4733,D,2,swimming-pool,,,,W67
4734,D,3,assault,,,,X92.1
4735,D,4,following fall,,,,X92.2
4736,D,3,following,,,,
