RowID,Letter,Level,Term,See,SeeAlso,NonEssModif,Code
49719,I,1,"phase-shift, sleep cycle","Disorder, sleep, circadian rhythm",,,
49720,I,1,"sleep phase-shift, or 24 hour sleep-wake cycle","Disorder, sleep, circadian rhythm",,,
49721,I,0,Interstitial,condition,,,
49722,I,0,Intertrigo,,,,L30.4
49723,I,1,labialis,,,,K13.0
49724,I,0,Intervertebral disc,condition,,,
49725,I,0,"Intestine, intestinal",condition,,,
49726,I,0,Intolerance,,,,
49727,I,1,carbohydrate,,,,K90.49
49728,I,1,"disaccharide, hereditary",,,,E73.0
49729,I,1,fat NEC,,,,K90.49
49730,I,2,pancreatic,,,,K90.3
49731,I,1,food,,,,K90.49
49732,I,2,dietary counseling and surveillance,,,,Z71.3
49733,I,1,fructose,,,,E74.10
49734,I,2,hereditary,,,,E74.12
49735,I,1,glucose,,,(-galactose),E74.39
49736,I,1,gluten,,,,K90.41
49737,I,1,lactose,,,,E73.9
49738,I,2,specified NEC,,,,E73.8
49739,I,1,lysine,,,,E72.3
49740,I,1,milk NEC,,,,K90.49
49741,I,2,lactose,,,,E73.9
49742,I,1,"orthostatic, chronic",,,,G90.A
49743,I,1,protein,,,,K90.49
49744,I,1,starch NEC,,,,K90.49
49745,I,1,sucrose,,,(-isomaltose),E74.31
49746,I,0,Intoxicated NEC,"Alcohol, intoxication",,(without dependence),
49747,I,0,Intoxication,,,,
49748,I,1,acid,,Acidosis,,E87.29
49749,I,1,alcoholic,"Alcohol, intoxication",,(acute) (without dependence),
49750,I,1,alimentary canal,,,,K52.1
49751,I,1,amphetamine,,"Abuse, drug, stimulant, with intoxication",(without dependence),
49752,I,2,with dependence,"Dependence, drug, stimulant, with intoxication",,,
49753,I,2,stimulant NEC,,,,F15.10
49754,I,3,with,,,,
49755,I,4,anxiety disorder,,,,F15.180
49756,I,4,intoxication,,,,F15.129
49757,I,5,with,,,,
49758,I,6,delirium,,,,F15.121
49759,I,6,perceptual disturbance,,,,F15.122
49760,I,1,anxiolytic,"Abuse, drug, sedative, with intoxication",,(acute) (without dependence),
49761,I,2,with dependence,"Dependence, drug, sedative, with intoxication",,,
49762,I,1,caffeine,,,,F15.929
49763,I,2,with dependence,"Dependence, drug, stimulant, with intoxication",,,
49764,I,1,cannabinoids,"Use, cannabis, with intoxication",,(acute) (without dependence),
49765,I,2,with,,,,
49766,I,3,abuse,"Abuse, drug, cannabis, with intoxication",,,
49767,I,3,dependence,"Dependence, drug, cannabis, with intoxication",,,
49768,I,1,chemical,Table of Drugs and Chemicals,,,
49769,I,2,via placenta or breast milk,"- Absorption, chemical, through placenta",,,
49770,I,1,cocaine,"Abuse, drug, cocaine, with intoxication",,(acute) (without dependence),
49771,I,2,with dependence,"Dependence, drug, cocaine, with intoxication",,,
49772,I,1,drug,,,,
49773,I,2,acute,"Abuse, drug, by type with intoxication",,(without dependence),
49774,I,3,with dependence,"Dependence, drug, by type with intoxication",,,
49775,I,2,addictive,,,,
49776,I,3,via placenta or breast milk,"Absorption, drug, addictive, through placenta",,,
49777,I,2,newborn,,,,P93.8
49778,I,3,gray baby syndrome,,,,P93.0
49779,I,2,overdose or wrong substance given or taken,"Table of Drugs and Chemicals, by drug, poisoning",,,
49780,I,1,enteric,,,,K52.1
49781,I,1,foodborne,,,,A05.9
49782,I,2,bacterial,,,,A05.9
49783,I,2,classical,,,(Clostridium botulinum),A05.1
49784,I,2,due to,,,,
49785,I,3,Bacillus cereus,,,,A05.4
49786,I,3,bacterium,,,,A05.9
49787,I,4,specified NEC,,,,A05.8
49788,I,3,Clostridium,,,,
49789,I,4,botulinum,,,,A05.1
49790,I,4,perfringens,,,,A05.2
49791,I,4,welchii,,,,A05.2
49792,I,3,Salmonella,,,,A02.9
49793,I,4,with,,,,
49794,I,5,,,,(gastro),A02.0
49795,I,5,localized infection,,,(s),A02.20
49796,I,6,arthritis,,,,A02.23
49797,I,6,meningitis,,,,A02.21
49798,I,6,osteomyelitis,,,,A02.24
49799,I,6,pneumonia,,,,A02.22
49800,I,6,pyelonephritis,,,,A02.25
49801,I,6,specified NEC,,,,A02.29
49802,I,5,sepsis,,,,A02.1
49803,I,5,specified manifestation NEC,,,,A02.8
49804,I,3,Staphylococcus,,,,A05.0
49805,I,3,Vibrio,,,,
49806,I,4,parahaemolyticus,,,,A05.3
49807,I,4,vulnificus,,,,A05.5
49808,I,2,"enterotoxin, staphylococcal",,,,A05.0
49809,I,2,noxious,"Poisoning, food, noxious",,,
49810,I,1,gastrointestinal,,,,K52.1
49811,I,1,hallucinogenic,"Abuse, drug, hallucinogen, with intoxication",,(without dependence),
49812,I,2,with dependence,"Dependence, drug, hallucinogen, with intoxication",,,
49813,I,1,hepatocerebral,,,,K76.82
49814,I,1,hypnotic,"Abuse, drug, sedative, with intoxication",,(acute) (without dependence),
49815,I,2,with dependence,"Dependence, drug, sedative, with intoxication",,,
49816,I,1,inhalant,"Abuse, drug, inhalant, with intoxication",,(acute) (without dependence),
49817,I,2,with dependence,"Dependence, drug, inhalant, with intoxication",,,
49818,I,1,meaning,,,,
49819,I,2,inebriation,,,,
49820,I,2,poisoning,Table of Drugs and Chemicals,,,
49821,I,1,methyl alcohol,"Alcohol, intoxication",,(acute) (without dependence),
49822,I,1,opioid,"Abuse, drug, opioid, with intoxication",,(acute) (without dependence),
49823,I,2,with dependence,"Dependence, drug, opioid, with intoxication",,,
49824,I,1,pathologic NEC,"Alcohol, intoxication",,(without dependence),
49825,I,1,phencyclidine,"Abuse, drug, hallucinogen, with intoxication",,(without dependence),
49826,I,2,with dependence,"Dependence, drug, hallucinogen, with intoxication",,,
49827,I,1,potassium,,,(K),E87.5
49828,I,1,psychoactive substance NEC,"Abuse, drug, psychoactive NEC, with intoxication",,(without dependence),
49829,I,2,with dependence,"Dependence, drug, psychoactive NEC, with intoxication",,,
49830,I,1,sedative,"Abuse, drug, sedative, with intoxication",,(acute) (without dependence),
49831,I,2,with dependence,"Dependence, drug, sedative, with intoxication",,,
49832,I,1,serum,,"Reaction, serum",,T80.69
49833,I,1,uremic,Uremia,,,
49834,I,1,volatile solvents,"Abuse, drug, inhalant, with intoxication",,(acute) (without dependence),
49835,I,2,with dependence,"Dependence, drug, inhalant, with intoxication",,,
49836,I,1,water,,,,E87.79
49837,I,0,"Intraabdominal testis, testes",,,,
49838,I,1,bilateral,,,,Q53.211
49839,I,1,unilateral,,,,Q53.111
49840,I,0,Intracranial,condition,,,
49841,I,0,Intrahepatic gallbladder,,,,Q44.1
49842,I,0,Intraligamentous,condition,,,
49843,I,0,Intrathoracic,,condition,,
49844,I,1,kidney,,,,Q63.2
49845,I,0,Intrauterine contraceptive device,,,,
49846,I,1,checking,,,,Z30.431
49847,I,1,insertion,,,,Z30.430
49848,I,2,immediately following removal,,,,Z30.433
49849,I,1,in situ,,,,Z97.5
49850,I,1,management,,,,Z30.431
49851,I,1,reinsertion,,,,Z30.433
49852,I,1,removal,,,,Z30.432
49853,I,1,replacement,,,,Z30.433
49854,I,1,retention in pregnancy,,,,O26.3-
49855,I,0,Intraventricular,condition,,,
49856,I,0,Intrinsic deformity,Deformity,,,
49857,I,0,"Intubation, difficult or failed",,,,T88.4
49858,I,0,"Intumescence, lens",Cataract,,(eye) (cataract),
49859,I,0,Intussusception,,,(bowel) (colon) (enteric) (ileocecal) (ileocolic) (intestine) ( rectum),K56.1
49860,I,1,appendix,,,,K38.8
49861,I,1,congenital,,,,Q43.8
49862,I,1,ureter,,,(with obstruction),N13.5
49863,I,0,Invagination,,,"(bowel, colon, intestine or rectum)",K56.1
49864,I,0,Inversion,,,,
49865,I,1,albumin-globulin,,,(A-G),E88.09
49866,I,1,bladder,,,,N32.89
49867,I,1,cecum,Intussusception,,,
49868,I,1,cervix,,,,N88.8
49869,I,1,chromosome in normal individual,,,,Q95.1
49870,I,1,circadian rhythm,"Disorder, sleep, circadian rhythm",,,
49871,I,1,nipple,,,,N64.59
49872,I,2,congenital,,,,Q83.8
49873,I,2,gestational,"Retraction, nipple",,,
49874,I,2,"puerperal, postpartum","Retraction, nipple",,,
49875,I,1,nyctohemeral rhythm,"Disorder, sleep, circadian rhythm",,,
49876,I,1,optic papilla,,,,Q14.2
49877,I,1,"organ or site, congenital NEC","Anomaly, by site",,,
49878,I,1,sleep rhythm,"Disorder, sleep, circadian rhythm",,,
49879,I,1,testis,,,(congenital),Q55.29
49880,I,1,uterus,,,"(chronic) (postinfectional) (postpartal, old)",N85.5
49881,I,2,postpartum,,,,O71.2
49882,I,1,vagina,,,(posthysterectomy),N99.3
49883,I,1,ventricular,,,,Q20.5
49884,I,0,Investigation,,Examination,,Z04.9
49885,I,1,clinical research subject,,,(control) (normal comparison) (participant),Z00.6
49886,I,0,"Involuntary movement, abnormal",,,,R25.9
49887,I,0,"Involution, involutional",,condition,,
49888,I,1,"breast, cystic","Dysplasia, mammary, specified type NEC",,,
49889,I,1,depression,,,(single episode),F32.89
49890,I,2,recurrent episode,,,,F33.9
49891,I,1,melancholia,,,(single episode),F32.89
49892,I,2,recurrent episode,,,,F33.8
49893,I,1,"ovary, senile","Atrophy, ovary",,,
49894,I,1,thymus failure,,,,E32.8
49895,I,0,I.Q.,,,,
49896,I,1,under 20,,,,F73
49897,I,1,20-34,,,,F72
49898,I,1,35-49,,,,F71
49899,I,1,50-69,,,,F70
49900,I,0,IRDS,,,(type I),P22.0
49901,I,1,type II,,,,P22.1
49902,I,0,Irideremia,,,,Q13.1
49903,I,0,Iridis rubeosis,"Disorder, iris, vascular",,,
49904,I,0,Iridochoroiditis,Panuveitis,,(panuveitis),
49905,I,0,Iridocyclitis,,,,H20.9
49906,I,1,acute,,,,H20.0-
49907,I,2,hypopyon,,,,H20.05-
49908,I,2,primary,,,,H20.01-
49909,I,2,recurrent,,,,H20.02-
49910,I,2,secondary,,,(noninfectious),H20.04-
49911,I,3,infectious,,,,H20.03-
49912,I,1,chronic,,,,H20.1-
49913,I,1,due to allergy,"Iridocyclitis, acute, secondary",,,
49914,I,1,endogenous,"Iridocyclitis, acute, primary",,,
49915,I,1,Fuchs',"Cyclitis, Fuchs' heterochromic",,,
49916,I,1,gonococcal,,,,A54.32
49917,I,1,granulomatous,"Iridocyclitis, chronic",,,
49918,I,1,"herpes, herpetic",,,(simplex),B00.51
49919,I,2,zoster,,,,B02.32
49920,I,1,hypopyon,"Iridocyclitis, acute, hypopyon",,,
49921,I,1,in,,,(due to),
49922,I,2,ankylosing spondylitis,,,,M45.9
49923,I,2,gonococcal infection,,,,A54.32
49924,I,2,herpes,,,(simplex),B00.51
49925,I,3,zoster,,,,B02.32
49926,I,2,infectious disease NOS,,,,B99
49927,I,2,parasitic disease NOS,,,,B89
49928,I,2,sarcoidosis,,,,D86.83
49929,I,2,syphilis,,,,A51.43
49930,I,2,tuberculosis,,,,A18.54
49931,I,2,zoster,,,,B02.32
49932,I,1,lens-induced,,,,H20.2-
49933,I,1,nongranulomatous,"Iridocyclitis, acute",,,
49934,I,1,recurrent,"Iridocyclitis, acute, recurrent",,,
49935,I,1,rheumatic,"Iridocyclitis, chronic",,,
49936,I,1,subacute,"Iridocyclitis, acute",,,
49937,I,1,sympathetic,"Uveitis, sympathetic",,,
49938,I,1,syphilitic,,,(secondary),A51.43
49939,I,1,tuberculous,,,(chronic),A18.54
49940,I,1,Vogt-Koyanagi,,,,H20.82-
49941,I,0,Iridocyclochoroiditis,Panuveitis,,(panuveitis),
49942,I,0,Iridodialysis,,,,H21.53-
49943,I,0,Iridodonesis,,,,H21.89
49944,I,0,Iridoplegia,,,(complete) (partial) (reflex),H57.09
49945,I,0,Iridoschisis,,,,H21.25-
49946,I,0,Iris,,condition,,
49947,I,1,bombé,"Membrane, pupillary",,,
49948,I,0,Iritis,,Iridocyclitis,,
49949,I,1,chronic,"Iridocyclitis, chronic",,,
49950,I,1,diabetic,E08-E13 with .39,,,
49951,I,1,due to,,,,
49952,I,2,herpes simplex,,,,B00.51
49953,I,2,leprosy,,,,A30.9
49954,I,1,gonococcal,,,,A54.32
49955,I,1,gouty,,"Gout, by type",,M10.9
49956,I,1,granulomatous,"Iridocyclitis, chronic",,,
49957,I,1,lens induced,"Iridocyclitis, lens-induced",,,
49958,I,1,papulosa,,,(syphilitic),A52.71
49959,I,1,rheumatic,"Iridocyclitis, chronic",,,
49960,I,1,syphilitic,,,(secondary),A51.43
49961,I,2,congenital,,,(early),A50.01
49962,I,2,late,,,,A52.71
49963,I,1,tuberculous,,,,A18.54
49964,I,0,Iron,condition,,,
49965,I,0,Iron-miner's lung,,,,J63.4
49966,I,0,Irradiated enamel,,,"(tooth, teeth)",K03.89
49967,I,0,"Irradiation effects, adverse",,,,T66
49968,I,0,"Irreducible, irreducibility",condition,,,
49969,I,0,"Irregular, irregularity",,,,
49970,I,1,"action, heart",,,,I49.9
49971,I,1,alveolar process,,,,K08.89
49972,I,1,bleeding,,,,N92.6
49973,I,1,breathing,,,,R06.89
49974,I,1,contour of cornea,"Deformity, cornea",,(acquired),
49975,I,2,congenital,,,,Q13.4
49976,I,1,"contour, reconstructed breast",,,,N65.0
49977,I,1,dentin,,,(in pulp),K04.3
49978,I,1,eye movements,,,,H55.89
49979,I,2,deficient,,,,
49980,I,3,saccadic,,,,H55.81
49981,I,3,smooth,,,,H55.82
49982,I,2,nystagmus,Nystagmus,,,
49983,I,1,labor,,,,O62.2
49984,I,1,menstruation,,,(cause unknown),N92.6
49985,I,1,periods,,,,N92.6
49986,I,1,prostate,,,,N42.9
49987,I,1,pupil,"Abnormality, pupillary",,,
49988,I,1,reconstructed breast,,,,N65.0
49989,I,1,respiratory,,,,R06.89
49990,I,1,septum,,,(nasal),J34.2
49991,I,1,"shape, organ or site, congenital NEC",Distortion,,,
49992,I,1,sleep-wake pattern,,,(rhythm),G47.23
49993,I,0,"Irritable, irritability",,,,R45.4
49994,I,1,bladder,,,,N32.89
49995,I,1,bowel,,,(syndrome),K58.9
49996,I,2,with,,,,
49997,I,3,constipation,,,,K58.1
49998,I,3,diarrhea,,,,K58.0
49999,I,2,mixed,,,,K58.2
50000,I,2,psychogenic,,,,F45.8
50001,I,2,specified NEC,,,,K58.8
50002,I,1,without diarrhea,,,,K58.9
50003,I,1,bronchial,Bronchitis,,,
50004,I,1,"cerebral, in newborn",,,,P91.3
50005,I,1,colon,,"Irritable, bowel",,K58.9
50006,I,2,with diarrhea,,,,K58.0
50007,I,2,psychogenic,,,,F45.8
50008,I,1,duodenum,,,,K59.89
50009,I,1,heart,,,(psychogenic),F45.8
50010,I,1,hip,"Derangement, joint, specified type NEC, hip",,,
50011,I,1,ileum,,,,K59.89
50012,I,1,infant,,,,R68.12
50013,I,1,jejunum,,,,K59.89
50014,I,1,rectum,,,,K59.89
50015,I,1,stomach,,,,K31.89
50016,I,2,psychogenic,,,,F45.8
50017,I,1,sympathetic,,,,G90.89
50018,I,1,urethra,,,,N36.8
50019,I,0,Irritation,,,,
50020,I,1,anus,,,,K62.89
50021,I,1,axillary nerve,,,,G54.0
50022,I,1,bladder,,,,N32.89
50023,I,1,brachial plexus,,,,G54.0
50024,I,1,bronchial,Bronchitis,,,
50025,I,1,cervical plexus,,,,G54.2
50026,I,1,cervix,Cervicitis,,,
50027,I,1,"choroid, sympathetic",Endophthalmitis,,,
50028,I,1,cranial nerve,"Disorder, nerve, cranial",,,
50029,I,1,gastric,,,,K31.89
50030,I,2,psychogenic,,,,F45.8
50031,I,1,"globe, sympathetic","Uveitis, sympathetic",,,
50032,I,1,labyrinth,,,,
50033,I,1,lumbosacral plexus,,,,G54.1
50034,I,1,meninges,"Injury, intracranial",,(traumatic),
50035,I,2,nontraumatic,Meningismus,,,
50036,I,1,nerve,"Disorder, nerve",,,
50037,I,1,nervous,,,,R45.0
50038,I,1,penis,,,,N48.89
50039,I,1,perineum NEC,,,,L29.3
50040,I,1,peripheral autonomic nervous system,,,,G90.89
50041,I,1,peritoneum,Peritonitis,,,
50042,I,1,pharynx,,,,J39.2
50043,I,1,plantar nerve,"Lesion, nerve, plantar",,,
50044,I,1,spinal,,"Injury, spinal cord, by region",(cord) (traumatic),
50045,I,2,nerve,,,,G58.9
50046,I,3,root NEC,Radiculopathy,,,
50047,I,2,nontraumatic,Myelopathy,,,
50048,I,1,stomach,,,,K31.89
50049,I,2,psychogenic,,,,F45.8
50050,I,1,sympathetic nerve NEC,,,,G90.89
50051,I,1,ulnar nerve,"Lesion, nerve, ulnar",,,
50052,I,1,vagina,,,,N89.8
50053,I,0,"Ischemia, ischemic",,,,I99.8
50054,I,1,brain,"Ischemia, cerebral",,,
50055,I,1,bowel,,,(transient),
50056,I,2,acute,,"Ischemia, intestine, acute",,K55.059
50057,I,2,chronic,,,,K55.1
50058,I,2,due to mesenteric artery insufficiency,,,,K55.1
50059,I,1,cardiac,,,"(see Disease, heart, ischemic)",
50060,I,1,cardiomyopathy,,,,I25.5
50061,I,1,cerebral,,,(chronic) (generalized),I67.82
50062,I,2,arteriosclerotic,,,,I67.2
50063,I,2,intermittent,,,,G45.9
50064,I,2,newborn,,,,P91.0
50065,I,2,recurrent focal,,,,G45.8
50066,I,2,transient,,,,G45.9
50067,I,1,colon chronic,,,(due to mesenteric artery insufficiency),K55.1
50068,I,1,coronary,"Disease, heart, ischemic",,,
50069,I,1,demand,,Angina,(coronary),I24.89
50070,I,2,with myocardial infarction,,,,I21.A1
50071,I,2,resulting in myocardial infarction,,,,I21.A1
50072,I,1,heart,,,(chronic or with a stated duration of over 4 weeks),I25.9
50073,I,2,acute or with a stated duration of 4 weeks or less,,,,I24.9
50074,I,2,subacute,,,,I24.9
50075,I,1,"infarction, muscle","Infarct, muscle",,,
50076,I,1,intestine,,,(large) (small) (transient),K55.9
50077,I,2,acute,,,,K55.059
50078,I,3,diffuse,,,,K55.052
50079,I,3,focal,,,,K55.051
50080,I,3,large,,,,K55.039
50081,I,4,diffuse,,,,K55.032
50082,I,4,focal,,,,K55.031
50083,I,3,small,,,,K55.019
50084,I,4,diffuse,,,,K55.012
50085,I,4,focal,,,,K55.011
50086,I,2,chronic,,,,K55.1
50087,I,2,due to mesenteric artery insufficiency,,,,K55.1
50088,I,1,kidney,,,,N28.0
50089,I,1,"limb, critical","Arteriosclerosis, with critical limb ischemia",,,
50090,I,1,"limb-threatening, chronic","Arteriosclerosis, with critical limb ischemia",,,
50091,I,1,"mesenteric, acute",,"Ischemia, intestine, acute",,K55.059
50092,I,1,"muscle, traumatic",,,,T79.6
50093,I,1,"myocardium, myocardial",,,(chronic or with a stated duration of over 4 weeks),I25.9
50094,I,2,"acute, without myocardial infarction",,,,I51.3
50095,I,2,silent,,,(asymptomatic),I25.6
50096,I,2,transient of newborn,,,,P29.4
50097,I,1,renal,,,,N28.0
50098,I,1,"retina, retinal","Occlusion, artery, retina",,,
50099,I,1,small bowel,,,,
50100,I,2,acute,,,,K55.019
50101,I,3,diffuse,,,,K55.012
50102,I,3,focal,,,,K55.011
50103,I,2,chronic,,,,K55.1
50104,I,2,due to mesenteric artery insufficiency,,,,K55.1
50105,I,1,spinal cord,,,,G95.11
50106,I,1,subendocardial,"Insufficiency, coronary",,,
50107,I,1,supply,,Angina,(coronary),I25.9
50108,I,2,due to vasospasm,,,,I20.1
50109,I,0,Ischial spine,condition,,,
50110,I,0,Ischialgia,Sciatica,,,
50111,I,0,Ischiopagus,,,,Q89.4
50112,I,0,"Ischium, ischial",condition,,,
50113,I,0,Ischuria,,,,R34
50114,I,0,Iselin's disease or osteochondrosis,"Osteochondrosis, juvenile, metatarsus",,,
50115,I,0,Islands of,,,,
50116,I,1,parotid tissue in,,,,
50117,I,2,lymph nodes,,,,Q38.6
50118,I,2,neck structures,,,,Q38.6
50119,I,1,submaxillary glands in,,,,
50120,I,2,fascia,,,,Q38.6
50121,I,2,lymph nodes,,,,Q38.6
50122,I,2,neck muscles,,,,Q38.6
50123,I,0,"Islet cell tumor, pancreas",,,,D13.7
50124,I,0,Isoimmunization NEC,,Incompatibility,,
50125,I,1,affecting management of pregnancy,,,(ABO) (with hydrops fetalis),O36.11-
50126,I,2,anti-A sensitization,,,,O36.11-
50127,I,2,anti-B sensitization,,,,O36.19-
50128,I,2,anti-c sensitization,,,,O36.09-
50129,I,2,anti-C sensitization,,,,O36.09-
50130,I,2,anti-e sensitization,,,,O36.09-
50131,I,2,anti-E sensitization,,,,O36.09-
50132,I,2,Rh NEC,,,,O36.09-
50133,I,3,anti-D antibody,,,,O36.01-
50134,I,2,specified NEC,,,,O36.19-
50135,I,1,newborn,,,,P55.9
50136,I,2,with,,,,
50137,I,3,hydrops fetalis,,,,P56.0
50138,I,3,kernicterus,,,,P57.0
50139,I,2,ABO,,,(blood groups),P55.1
50140,I,2,Rhesus,,,(Rh),P55.0
50141,I,2,specified type NEC,,,,P55.8
50142,I,0,"Isolation, isolated",,,,
50143,I,1,dwelling,,,,Z59.89
50144,I,1,family,,,,Z63.79
50145,I,1,social,,,,Z60.4
50146,I,0,Isoleucinosis,,,,E71.19
50147,I,0,Isomerism atrial appendages,,,(with asplenia or polysplenia),Q20.6
50148,I,0,"Isosporiasis, isosporosis",,,,A07.3
50149,I,0,Isovaleric acidemia,,,,E71.110
50150,I,0,Issue of,,,,
50151,I,1,medical certificate,,,,Z02.79
50152,I,2,for disability determination,,,,Z02.71
50153,I,1,repeat prescription,,,"(appliance) (glasses) (medicinal substance, medicament, medicine)",Z76.0
50154,I,2,contraception,Contraception,,,
50155,I,0,IST,,,"(inappropriate sinus tachycardia, so stated)",I47.11
50156,I,0,"Itch, itching",,Pruritus,,
50157,I,1,baker's,,,,L23.6
50158,I,1,barber's,,,,B35.0
50159,I,1,bricklayer's,,,,L24.5
50160,I,1,cheese,,,,B88.0
50161,I,1,clam digger's,,,,B65.3
50162,I,1,coolie,,,,B76.9
50163,I,1,copra,,,,B88.0
50164,I,1,dew,,,,B76.9
50165,I,1,dhobi,,,,B35.6
50166,I,1,filarial,"Infestation, filarial",,,
50167,I,1,grain,,,,B88.0
50168,I,1,grocer's,,,,B88.0
50169,I,1,ground,,,,B76.9
50170,I,1,harvest,,,,B88.0
50171,I,1,jock,,,,B35.6
50172,I,1,Malabar,,,,B35.5
50173,I,2,beard,,,,B35.0
50174,I,2,foot,,,,B35.3
50175,I,2,scalp,,,,B35.0
50176,I,1,meaning scabies,,,,B86
50177,I,1,Norwegian,,,,B86
50178,I,1,perianal,,,,L29.0
50179,I,1,poultrymen's,,,,B88.0
50180,I,1,sarcoptic,,,,B86
50181,I,1,scabies,,,,B86
50182,I,1,scrub,,,,B88.0
50183,I,1,straw,,,,B88.0
50184,I,1,swimmer's,,,,B65.3
50185,I,1,water,,,,B76.9
50186,I,1,winter,,,,L29.89
50187,I,0,Ivemark's syndrome,,,(asplenia with congenital heart disease),Q89.01
50188,I,0,Ivory bones,,,,Q78.2
50189,I,0,Ixodiasis NEC,,,,B88.8
50190,J,0,Jaccoud's syndrome,"Arthropathy, postrheumatic, chronic",,,
50191,J,0,Jackson's,,,,
50192,J,1,membrane,,,,Q43.3
50193,J,1,paralysis or syndrome,,,,G83.89
50194,J,1,veil,,,,Q43.3
50195,J,0,Jacquet's dermatitis,,,(diaper dermatitis),L22
50196,J,0,Jadassohn-Pellizari's disease or anetoderma,,,,L90.2
50197,J,0,Jadassohn's,,,,
50198,J,1,blue nevus,Nevus,,,
50199,J,1,intraepidermal epithelioma,"Neoplasm, skin, benign",,,
50200,J,0,Jaffe-Lichtenstein,"Dysplasia, fibrous, bone NEC",,(-Uehlinger),
50201,J,0,Jakob-Creutzfeldt disease or syndrome,Creutzfeldt-Jakob disease or syndrome,,,
50202,J,0,Jaksch-Luzet disease,,,,D64.89
50203,J,0,Jamaican,,,,
50204,J,1,neuropathy,,,,G92.8
50205,J,1,paraplegic tropical ataxic-spastic syndrome,,,,G92.8
50206,J,0,Janet's disease,,,,F48.8
50207,J,0,Janiceps,,,,Q89.4
50208,J,0,Jansky-Bielschowsky amaurotic idiocy,,,,E75.4
50209,J,0,Japanese,,,,
50210,J,1,B-type encephalitis,,,,A83.0
50211,J,1,river fever,,,,A75.3
50212,J,0,Jaundice,,,(yellow),R17
50213,J,1,acholuric,,Spherocytosis,(familial) (splenomegalic),
50214,J,2,acquired,,,,D59.8
50215,J,1,breast-milk,,,(inhibitor),P59.3
50216,J,1,catarrhal,,,(acute),B15.9
50217,J,2,with hepatic coma,,,,B15.0
50218,J,1,cholestatic,,,(benign),R17
50219,J,1,due to or associated with,,,,
50220,J,2,delayed conjugation,,,,P59.8
50221,J,3,associated with,,,(due to),P59.0
50222,J,2,preterm delivery,,,,P59.0
50223,J,1,epidemic,,,(catarrhal),B15.9
50224,J,2,with hepatic coma,,,,B15.0
50225,J,2,leptospiral,,,,A27.0
50226,J,2,spirochetal,,,,A27.0
50227,J,1,familial nonhemolytic,,,(congenital) (Gilbert),E80.4
50228,J,2,Crigler-Najjar,,,,E80.5
50229,J,1,febrile,,,(acute),B15.9
50230,J,2,with hepatic coma,,,,B15.0
50231,J,2,leptospiral,,,,A27.0
50232,J,2,spirochetal,,,,A27.0
50233,J,1,hematogenous,,,,D59.9
50234,J,1,hemolytic,,,(acquired),D59.9
50235,J,2,congenital,Spherocytosis,,,
50236,J,1,hemorrhagic,,,(acute) (leptospiral) (spirochetal),A27.0
50237,J,1,infectious,,,(acute) (subacute),B15.9
50238,J,2,with hepatic coma,,,,B15.0
50239,J,2,leptospiral,,,,A27.0
50240,J,2,spirochetal,,,,A27.0
50241,J,1,leptospiral,,,(hemorrhagic),A27.0
50242,J,1,malignant,,,(without coma),K72.90
50243,J,2,with coma,,,,K72.91
50244,J,1,newborn,,,,P59.9
50245,J,2,due to or associated with,,,,
50246,J,3,ABO,,,,
50247,J,4,antibodies,,,,P55.1
50248,J,4,"incompatibility, maternal/fetal",,,,P55.1
50249,J,4,isoimmunization,,,,P55.1
50250,J,3,absence or deficiency of enzyme system for bilirubin conjugation,,,(congenital),P59.8
50251,J,3,bleeding,,,,P58.1
50252,J,3,breast milk inhibitors to conjugation,,,,P59.3
50253,J,4,associated with preterm delivery,,,,P59.0
50254,J,3,bruising,,,,P58.0
50255,J,3,Crigler-Najjar syndrome,,,,E80.5
50256,J,3,delayed conjugation,,,,P59.8
50257,J,4,associated with preterm delivery,,,,P59.0
50258,J,3,drugs or toxins,,,,
50259,J,4,given to newborn,,,,P58.42
50260,J,4,transmitted from mother,,,,P58.41
50261,J,3,excessive hemolysis,,,,P58.9
50262,J,4,due to,,,,
50263,J,5,bleeding,,,,P58.1
50264,J,5,bruising,,,,P58.0
50265,J,5,drugs or toxins,,,,
50266,J,6,given to newborn,,,,P58.42
50267,J,6,transmitted from mother,,,,P58.41
50268,J,5,infection,,,,P58.2
50269,J,5,polycythemia,,,,P58.3
50270,J,5,swallowed maternal blood,,,,P58.5
50271,J,4,specified type NEC,,,,P58.8
50272,J,3,galactosemia,,,,E74.21
50273,J,3,Gilbert syndrome,,,,E80.4
50274,J,3,hemolytic disease,,,,P55.9
50275,J,4,ABO isoimmunization,,,,P55.1
50276,J,4,Rh isoimmunization,,,,P55.0
50277,J,4,specified NEC,,,,P55.8
50278,J,3,hepatocellular damage,,,,P59.20
50279,J,4,specified NEC,,,,P59.29
50280,J,3,hereditary hemolytic anemia,,,,P58.8
50281,J,3,"hypothyroidism, congenital",,,,E03.1
50282,J,3,"incompatibility, maternal/fetal NOS",,,,P55.9
50283,J,3,infection,,,,P58.2
50284,J,3,inspissated bile syndrome,,,,P59.1
50285,J,3,isoimmunization NOS,,,,P55.9
50286,J,3,mucoviscidosis,,,,E84.9
50287,J,3,polycythemia,,,,P58.3
50288,J,3,preterm delivery,,,,P59.0
50289,J,3,Rh,,,,
50290,J,4,antibodies,,,,P55.0
